"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 14:36:07 IST 2024","Tue Apr 09 14:36:08 IST 2024","287","tests.unit.master_data","test_products_master_data","TestProductMasterData","","","Archive the Product from master data","This method is used to archive the Product from master data"
"failed","Tue Apr 09 14:12:22 IST 2024","Tue Apr 09 14:12:23 IST 2024","1133","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect bop","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 13:12:32 IST 2024","Tue Apr 09 13:13:41 IST 2024","69135","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspcetion_custom","TestInspectionMultiProductionProtocolCustom","","","Create Inspection on Equipment & Validate the Active Residue Verification Chemical Samples for custom limits","This test case tests API to create an inspection on equipment and validate the active residue verification chemical samples for custom limits"
"passed","Tue Apr 09 13:08:54 IST 2024","Tue Apr 09 13:09:04 IST 2024","10241","tests.scenarios","test_nitrosamine_limits","TestNitrosamineLimit","","","Test Nitrosamine SAL","This test case test the Nitrosamine sal from list of Production when SalMassUnit is mgdefault surface area is sqm"
"passed","Tue Apr 09 13:10:03 IST 2024","Tue Apr 09 13:10:15 IST 2024","11170","tests.scenarios","test_nitrosamine_limits","TestNitrosamineLimit","","","Test Nitrosamine SAL","This test case test the Nitrosamine sal from list of Production when SalMassUnit is ugdefault surface area is sqin"
"passed","Tue Apr 09 14:35:24 IST 2024","Tue Apr 09 14:35:24 IST 2024","143","tests.unit.master_data","test_active_master_data","TestActiveMasterData","","","Get all details of actives from master data","This method is used to get all details of actives from master data"
"passed","Tue Apr 09 14:17:59 IST 2024","Tue Apr 09 14:17:59 IST 2024","140","tests.unit.approve_cycle","test_approve_review_cycle","TestReviewApproveCycle","","","Get operator details","This Test case test API to get operator details for offline study"
"passed","Tue Apr 09 14:18:29 IST 2024","Tue Apr 09 14:18:35 IST 2024","5683","tests.unit.change_assessment","test_cleaning_assessment","TestCleaningAssessment","","","Approve Cleaning Assessment","This test case tests API to submit, review and approved cleaning assessment"
"passed","Tue Apr 09 13:58:43 IST 2024","Tue Apr 09 13:58:51 IST 2024","7806","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sampling profile when select custom for atomic absorption residue verification","This test case tests API to Validate the sampling profile when select custom for atomic absorption residue verification"
"passed","Tue Apr 09 13:45:51 IST 2024","Tue Apr 09 13:46:03 IST 2024","12176","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and validate active residue verification SAL when surface area unit is sqcm","This test case tests API to Create Protocol and validate active residue verification SAL when surface area unit is sqin and SAL mass unit is mg"
"passed","Tue Apr 09 14:35:24 IST 2024","Tue Apr 09 14:35:25 IST 2024","256","tests.unit.master_data","test_active_master_data","TestActiveMasterData","","","Update the details of any one active from master data","This method is used to update the details of active from master data"
"passed","Tue Apr 09 12:54:27 IST 2024","Tue Apr 09 12:54:41 IST 2024","14139","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production","This test case test the swab & rinse sample limit of equipment map with production for formulation when all (toxicity, dosage, default) criteria is selected & for active facility when all (toxicity, dosage, default, LD50) and swab & rinse sample unit is in ugand default surface area is sqm and Volume is L"
"passed","Tue Apr 09 13:57:18 IST 2024","Tue Apr 09 13:57:32 IST 2024","13623","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the samples when select custom for direct/indirect bioburden residue verification non split","This test case tests API to Validate the samples when select custom for direct/indirect bioburden residue verification non split"
"passed","Tue Apr 09 13:22:03 IST 2024","Tue Apr 09 13:22:27 IST 2024","24399","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection","TestInspectionMultiProductionProtocol","","","Create Inspection on Equipment & Validate the pH Residue Verification pH Samples","This test case tests API to create an inspection on equipment and validate the pH residue verification pH samples"
"failed","Tue Apr 09 14:11:52 IST 2024","Tue Apr 09 14:11:53 IST 2024","1200","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limit and summary page of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for room grade swab samples for split","This test case tests API to Validate the absent on sample limit and summary page of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for room grade swab samples for split"
"passed","Tue Apr 09 14:17:59 IST 2024","Tue Apr 09 14:17:59 IST 2024","97","tests.unit.audit_portal","test_audit_portal","TestAuditPortal","","","Get Audit Portal Details","This test case test Api to get audit portal all details"
"skipped","Tue Apr 09 12:56:31 IST 2024","Tue Apr 09 12:56:31 IST 2024","0","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production for Intermediate","This test case test the swab & rinse sample limit of equipment map with production forIntermediate and swab & rinse sample unit is in ug"
"passed","Tue Apr 09 13:36:17 IST 2024","Tue Apr 09 13:36:31 IST 2024","14523","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqin_ml","TestInspectionMultiProductionProtocolSqinMl","","","Create Inspection on Equipment & Validate the Endotoxin Residue Verification Endotoxin Sampleswhen surface area is sqin and volume is ml","This test case tests API to create an inspection on equipment and validate the Endotoxin residue verification Endotoxin samples when surface area is sqin and volume is ml"
"passed","Tue Apr 09 14:01:52 IST 2024","Tue Apr 09 14:02:07 IST 2024","14768","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the active residue verification final summary page for custom policy","This test case tests API to Create Protocol for active residue verification and validate the final summary details for custom policy"
"passed","Tue Apr 09 12:53:09 IST 2024","Tue Apr 09 12:53:21 IST 2024","11970","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production","This test case test the swab & rinse sample limit of equipment map with production for formulation when all (toxicity, dosage, default) criteria is selected & for active facility when all (toxicity, dosage, default, LD50) and swab & rinse sample unit is in ug"
"passed","Tue Apr 09 14:18:53 IST 2024","Tue Apr 09 14:18:53 IST 2024","111","tests.unit.offline_study","test_offline_study","TestOfflineStudy","","","Get Offline Study Details","This test case tests API to get all the details of offline study"
"passed","Tue Apr 09 14:19:00 IST 2024","Tue Apr 09 14:19:01 IST 2024","414","tests.unit.production","test_equipment","TestEquipment","","","Update Equipment attribute","This test case the API to update the equipment attribute"
"passed","Tue Apr 09 13:49:32 IST 2024","Tue Apr 09 13:49:35 IST 2024","2444","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and select based on policy for TOC residue verification","This test case tests API to Create Protocol based on policy for TOC residue verification"
"passed","Tue Apr 09 13:15:57 IST 2024","Tue Apr 09 13:15:59 IST 2024","1663","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspcetion_custom","TestInspectionMultiProductionProtocolCustom","","","Create Inspection on Equipment & Validate the Microbial Residue Verification Endotoxin Samplesfor custom SAL","This test case tests API to create an inspection on equipment and validate the Microbial residue verification Microbial samples for custom SAL"
"passed","Tue Apr 09 14:19:03 IST 2024","Tue Apr 09 14:19:03 IST 2024","211","tests.unit.production","test_equipment_group","TestEquipmentGroup","","","Unarchive the Equipment Group","This method is use to test API to unarchive the equipment group"
"passed","Tue Apr 09 13:51:16 IST 2024","Tue Apr 09 13:51:23 IST 2024","6862","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split & when select based on policy for indirect fungal and custom for bacterial","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for indirect fungal and custom for bacterial"
